Word_Count,Keyword_Density,Meta_Title_Length,Meta_Desc_Length,Alt_Tag_Percent,SEO_Score
913,2.25,38,121,64,61
711,0.91,56,74,91,61
977,0.53,37,136,90,52
458,0.93,35,135,48,37
2361,2.6,65,147,71,86
672,0.55,53,173,73,54
1396,1.08,32,121,30,43
902,2.39,55,177,97,84
515,1.97,65,118,75,55
2296,2.46,50,98,80,86
1864,2.37,42,107,61,66
2140,0.63,40,139,48,49
2262,2.73,37,167,68,82
1026,1.07,43,77,43,44
1544,1.88,62,128,58,66
1365,2.11,31,124,71,59
975,0.92,30,179,43,56
582,2.94,40,71,40,56
1381,1.72,35,95,76,56
2208,0.64,61,132,53,63
1452,2.84,44,86,51,60
1247,1.97,41,128,78,69
964,2.25,66,157,84,85
2017,1.81,58,164,84,84
1448,2.59,51,85,99,70
366,0.58,43,127,64,39
2353,1.17,48,133,73,68
936,1.67,34,119,65,46
613,0.69,64,154,44,54
864,2.26,54,171,74,74
1901,1.48,67,95,91,69
1125,1.18,38,86,79,50
1405,0.51,36,115,42,43
1325,2.3,47,175,60,79
961,2.58,31,137,34,55
1104,1.49,39,119,37,44
835,1.91,31,112,42,46
1691,1.07,37,117,70,62
1535,2.06,36,137,46,56
2220,0.53,64,88,61,63
2464,1.72,52,171,34,69
927,2.11,37,94,38,42
1048,2.8,50,141,63,74
404,1.45,62,87,30,42
345,2.41,30,120,69,58
1654,1.99,41,87,83,61
1539,2.82,40,127,61,76
1281,1.5,59,133,79,68
1259,1.3,33,140,88,71
1815,2.72,63,126,91,86
2136,0.62,52,86,40,49
1781,0.84,61,128,52,54
1859,0.71,32,136,55,46
1807,2.61,57,155,92,83
2363,0.53,33,84,75,54
2300,2.65,41,164,98,95
2273,1.63,53,169,35,66
1211,0.51,62,95,80,58
1594,1.5,32,117,72,58
2102,0.97,33,83,71,64
2053,2.06,59,150,42,63
414,2.2,35,78,54,55
1903,1.72,59,76,31,54
1622,0.6,37,179,43,58
2160,2.14,47,160,46,80
1398,2.61,45,161,69,72
1277,2.3,35,124,68,58
1805,2.57,53,81,54,61
1426,1.0,57,86,77,52
596,2.72,61,142,78,59
1362,1.31,54,177,62,64
558,0.53,57,177,56,55
2354,2.61,50,77,74,75
2396,2.85,37,160,60,78
2192,2.14,65,111,92,75
475,1.08,38,145,67,47
1300,1.13,69,106,69,61
2218,1.67,50,89,87,73
1967,2.74,30,70,94,64
575,0.87,33,78,40,36
975,2.56,39,180,44,67
2123,1.23,55,93,86,61
1351,2.52,69,103,54,71
1656,2.8,32,105,68,73
2403,1.57,38,73,62,58
846,1.41,61,98,58,49
1435,2.51,32,156,87,84
2383,1.82,33,168,40,71
2340,2.21,35,85,42,63
738,2.06,38,77,98,55
2052,0.88,55,160,50,59
1915,2.61,31,108,32,64
2149,0.99,31,127,55,53
1900,2.83,50,81,62,66
1963,1.13,51,113,51,58
606,2.33,32,73,91,60
918,1.21,64,180,34,66
1432,1.29,67,94,48,57
1695,1.28,62,139,38,56
1679,2.37,44,136,87,73
1999,1.89,40,108,53,69
2415,2.71,39,93,68,80
480,1.27,65,154,90,69
1787,2.23,43,75,77,70
1213,2.38,31,166,79,79
1857,0.88,66,141,91,71
2413,1.5,58,102,82,75
1344,1.71,64,117,50,57
1935,1.39,49,136,67,67
1938,1.31,50,71,88,63
1882,2.22,63,107,72,77
2386,1.04,62,109,46,59
1608,2.27,48,125,98,67
1121,2.84,37,172,73,71
901,1.91,60,172,92,78
1920,2.03,40,157,52,67
1084,0.67,37,90,97,53
1511,2.66,54,151,55,70
970,1.21,49,104,77,60
1566,2.04,67,144,76,74
1396,2.95,36,144,75,73
2297,1.99,42,136,58,77
400,2.31,68,129,63,71
2079,1.61,39,92,39,63
475,0.65,37,134,49,40
537,2.49,49,132,63,59
1422,0.59,46,92,42,40
2277,2.25,40,155,39,63
2303,0.56,45,111,74,55
1837,2.66,66,163,37,72
1054,0.89,61,133,34,44
1446,1.79,55,135,49,55
1711,1.99,66,150,73,69
439,1.64,38,110,87,54
840,1.35,64,89,49,53
1714,1.67,32,78,100,64
569,1.28,60,126,69,53
1335,1.6,36,144,45,54
2190,1.4,31,86,33,53
805,1.92,54,147,39,59
1429,1.09,69,151,80,70
2379,2.97,41,87,77,72
2172,1.75,59,177,49,82
1392,0.99,59,132,61,62
1112,1.69,58,141,95,73
661,2.67,70,162,89,73
1756,0.55,40,141,40,45
1228,2.2,52,95,49,56
399,1.87,46,161,52,60
1981,0.92,42,141,64,55
2356,2.54,62,153,46,81
1352,1.42,30,180,39,64
1220,1.23,69,141,67,60
931,2.57,42,147,61,61
981,2.1,67,82,83,61
2429,2.75,32,173,86,84
1053,2.07,45,86,54,60
1764,2.35,36,95,43,65
1019,2.59,32,75,74,63
374,0.64,43,150,73,39
1593,2.44,45,73,67,63
2222,2.03,33,158,65,67
361,0.67,60,76,68,45
1173,1.77,42,86,68,60
619,0.71,56,155,42,45
2449,2.34,30,161,95,92
1752,1.87,54,119,63,62
1173,2.88,66,75,44,67
2045,0.96,40,99,87,72
1855,2.02,38,143,88,77
411,1.03,36,125,95,55
760,2.04,43,108,81,59
1186,2.31,59,83,98,73
1415,2.31,53,123,34,59
1375,2.54,32,179,72,78
819,2.63,68,175,37,66
1111,0.69,56,91,92,53
2224,1.36,30,126,97,64
1904,2.22,67,110,64,71
1226,1.75,55,159,100,71
856,0.98,35,79,61,33
1355,1.88,41,71,53,53
878,1.52,67,136,79,62
841,1.48,64,117,88,56
2461,2.52,39,111,94,76
1352,1.52,38,80,67,55
773,0.57,52,143,67,42
1204,0.65,59,81,50,45
2245,2.64,51,83,52,76
685,2.9,38,99,75,61
361,2.22,48,174,98,77
814,1.41,37,129,59,57
729,2.85,33,146,69,68
879,2.16,34,99,99,62
1860,2.61,48,107,98,78
1464,2.41,47,144,71,74
1623,1.45,58,134,47,71
770,1.7,48,160,88,68
1716,0.97,35,116,42,58
1965,1.23,34,108,50,49
1768,2.45,34,176,97,78
1108,2.73,37,118,90,70
471,2.31,56,170,67,74
330,1.66,66,142,69,51
346,0.72,67,127,56,63
429,0.64,66,176,87,59
1277,1.44,47,159,95,74
1945,1.66,55,158,72,73
1904,2.02,45,86,49,56
357,0.52,51,75,64,47
1429,2.97,52,84,84,72
1653,1.41,32,136,69,57
1067,2.62,32,164,75,72
982,1.84,41,97,71,59
2308,0.83,52,142,47,63
2090,2.49,40,113,44,69
1777,2.27,58,87,95,76
1185,1.82,35,173,42,65
696,1.79,45,101,86,58
1838,0.72,63,152,38,55
2373,2.14,66,138,95,88
612,2.78,40,113,45,45
2473,0.73,40,139,31,59
1888,1.16,54,132,45,67
1521,2.76,48,145,30,71
1110,1.21,61,127,55,49
2332,2.13,37,116,73,79
1807,1.84,41,175,34,62
749,1.99,70,86,50,58
2194,1.54,64,108,64,75
1677,1.25,35,128,83,59
896,0.62,50,76,79,47
2447,2.36,55,132,73,73
915,2.37,30,126,33,53
1247,2.18,46,144,71,62
1881,2.11,64,103,70,74
855,1.11,56,122,65,47
577,0.56,31,135,53,41
2313,2.52,65,147,34,73
790,1.73,30,151,86,57
554,1.27,39,117,96,61
1191,0.75,60,129,40,45
841,0.66,66,112,74,50
1587,1.37,34,142,51,58
1933,2.51,70,172,40,81
1124,2.8,42,73,67,53
1652,2.74,53,147,88,80
580,2.8,56,144,33,66
1598,2.77,30,163,96,87
1072,1.82,49,173,39,61
627,1.05,37,176,48,43
1222,2.5,32,160,57,66
851,1.03,61,162,46,53
2373,1.17,54,121,53,66
2374,1.08,54,101,30,65
1001,1.79,43,163,34,51
2219,1.3,56,159,61,75
466,0.89,61,163,82,63
468,1.63,56,120,86,63
528,2.68,33,79,72,58
2302,1.93,68,81,68,82
666,2.7,40,166,63,73
827,0.99,32,167,34,44
1090,0.92,54,151,47,54
823,1.94,53,108,33,47
1395,1.66,38,149,99,76
1968,2.15,37,178,40,69
2453,2.49,68,137,76,75
2208,2.38,60,79,60,58
1605,2.86,46,161,42,70
432,1.5,60,174,52,54
1942,1.02,33,151,94,64
2188,1.88,33,142,97,74
2070,0.78,66,155,59,72
317,1.22,37,79,60,48
2077,1.02,35,173,76,78
416,1.49,38,92,45,51
1097,0.78,37,176,72,60
2011,0.58,61,146,32,49
1052,2.14,44,157,41,65
1692,2.03,47,82,40,49
2397,2.27,52,117,45,72
977,2.15,34,178,58,56
405,0.79,56,158,50,59
957,1.23,62,113,87,63
2246,0.82,31,180,72,64
1748,2.61,67,162,34,72
1395,2.37,57,149,81,75
1287,1.0,53,133,42,49
2108,1.35,50,109,41,57
2082,2.92,60,75,30,58
745,1.99,40,141,37,49
2248,2.5,57,167,45,72
2417,1.16,69,151,44,71
2297,1.03,33,112,48,56
2497,2.46,45,101,54,76
1073,2.21,41,118,60,58
1861,2.2,51,143,31,66
1975,1.88,64,167,88,71
1422,1.91,45,156,60,70
1601,2.34,53,88,97,79
1886,1.18,64,153,97,78
1986,1.38,57,121,41,56
1243,2.68,58,121,46,70
754,1.27,50,103,58,51
1427,1.87,54,128,65,55
1245,2.26,68,171,92,86
900,3.0,60,150,44,65
1024,1.59,44,177,59,65
1717,1.57,64,74,80,64
1824,2.61,67,135,40,80
550,2.51,51,110,86,61
1844,2.33,34,103,42,58
378,1.66,42,123,84,59
1197,1.31,61,89,92,58
1080,2.02,32,179,31,65
525,2.69,44,123,85,62
1374,2.71,56,180,36,75
1509,0.77,56,135,72,59
1357,1.57,59,161,60,63
1102,1.66,35,87,90,64
1041,2.94,54,113,51,61
2478,2.19,57,172,91,90
1003,1.52,51,117,57,43
1726,0.57,33,104,54,49
914,1.91,44,148,94,74
628,0.74,55,180,61,54
1695,2.59,47,108,77,73
1783,2.38,38,173,53,80
432,1.65,33,172,71,62
1134,1.57,34,72,99,46
420,2.74,35,88,65,53
1775,1.22,41,156,60,61
1264,1.12,60,152,56,61
428,2.85,38,87,95,63
1898,2.52,36,163,74,74
2376,2.55,58,172,73,83
1847,0.99,43,152,86,59
632,0.86,49,74,50,35
1453,0.57,61,124,84,64
1616,1.09,51,82,44,45
1496,2.44,65,103,63,66
1729,1.1,47,157,32,49
655,2.32,69,87,30,56
438,1.13,54,137,53,55
1826,1.49,60,169,72,78
1497,2.96,64,141,56,75
328,1.11,55,112,38,43
1230,1.44,33,134,46,53
1313,1.25,49,110,68,55
1127,0.77,63,107,84,59
650,1.72,41,169,97,72
2324,1.45,45,107,74,71
598,2.24,34,82,57,50
2043,2.54,64,91,85,75
2165,1.86,56,98,58,61
1515,0.58,30,78,58,34
1995,2.05,63,160,98,86
2411,0.64,61,179,40,65
1054,2.04,68,177,31,65
1069,2.21,62,137,97,87
1538,0.99,60,173,39,68
1133,2.55,42,86,56,60
2206,2.78,31,106,64,73
1864,2.53,59,133,79,73
1518,1.26,39,136,31,55
805,1.97,52,73,46,52
1657,2.79,62,109,53,68
1760,1.3,68,85,86,67
1716,2.55,58,80,100,81
1472,0.52,59,160,45,65
1060,0.51,63,95,65,42
1132,2.4,68,164,74,70
1728,2.4,46,167,39,69
582,2.47,51,141,92,71
678,2.83,34,172,72,78
497,0.79,40,134,80,56
855,1.08,51,71,32,30
655,2.76,61,160,95,75
1863,0.94,53,114,64,51
1340,2.21,40,112,98,63
678,1.83,40,72,65,53
979,0.71,46,103,78,51
2079,1.21,61,149,30,70
1198,1.8,48,134,71,56
375,2.63,56,133,70,65
530,2.27,61,76,86,59
2039,2.05,54,104,49,74
1261,1.74,57,91,43,51
2416,1.25,69,117,81,74
692,0.8,56,101,83,45
1408,1.52,43,95,78,66
566,0.57,68,75,59,53
1392,1.03,31,115,32,42
910,1.58,46,124,41,48
1670,1.55,30,144,60,62
1308,0.61,61,164,66,55
1261,1.97,48,124,56,67
972,1.87,43,154,53,62
2000,0.7,60,126,70,69
2462,2.86,47,155,93,84
330,0.75,43,132,40,33
1666,2.64,43,70,45,63
1700,0.5,53,90,43,56
1453,2.71,34,178,76,71
916,0.55,45,89,59,45
838,2.39,34,142,53,56
1170,1.4,42,160,42,61
400,2.35,45,98,38,46
1712,1.5,44,112,78,65
1240,0.68,60,166,55,63
640,2.42,34,114,78,54
1343,0.68,50,134,71,59
337,2.81,59,72,74,59
959,0.63,52,165,50,56
2333,1.7,67,89,58,70
1860,2.31,58,150,53,71
1956,1.48,42,106,71,62
1349,1.04,61,107,100,55
753,2.4,56,143,70,72
2004,2.46,63,176,77,94
1646,2.81,62,114,72,74
1118,1.44,33,162,37,53
1072,1.77,47,111,92,71
312,1.41,35,115,92,43
1220,1.14,57,129,35,55
1124,2.38,56,165,81,83
1614,1.35,55,82,50,51
2317,1.57,49,100,43,59
1528,1.51,42,137,87,73
996,2.28,57,131,54,59
1249,2.79,63,118,85,81
1738,2.17,52,87,38,62
368,1.68,39,144,65,59
2081,2.45,59,175,86,85
2269,2.1,51,122,34,74
511,0.65,34,87,36,31
807,0.74,38,120,35,33
2363,0.59,33,110,81,51
1821,1.64,30,170,99,67
631,2.56,63,166,84,78
850,1.28,70,170,43,56
1924,1.46,55,136,30,60
1241,2.77,47,134,66,71
1027,2.59,45,152,78,68
1179,2.16,52,75,41,55
948,1.17,65,143,34,58
1299,0.79,55,106,99,60
1821,0.54,31,81,40,47
1912,0.77,34,177,82,63
1309,1.23,58,150,84,67
1850,1.88,33,160,79,71
1103,0.66,64,71,82,57
513,0.84,51,122,84,54
468,0.95,37,94,32,33
1277,2.08,50,179,45,69
1628,2.04,37,177,74,67
445,1.88,34,97,65,52
2098,1.13,50,114,48,59
815,1.43,56,106,33,49
752,0.74,67,170,88,62
359,1.07,34,86,41,33
827,2.74,50,138,92,70
1323,2.95,37,125,85,79
1864,2.12,51,127,56,78
1402,2.79,47,152,97,82
732,2.11,33,73,53,49
1476,0.58,33,172,55,47
700,2.99,66,124,51,59
2404,0.75,44,118,99,59
904,2.21,67,176,48,71
2110,1.13,56,107,63,53
1763,1.48,50,114,40,61
2073,2.11,33,177,74,70
1853,1.59,40,99,66,61
1396,1.13,48,165,52,57
1228,1.34,48,106,69,51
2251,1.35,56,125,72,62
2273,2.9,69,96,33,65
2364,2.5,57,101,44,66
1854,1.65,34,175,52,76
625,1.0,54,80,41,48
1294,2.53,32,174,97,77
912,0.89,55,127,97,58
895,1.03,39,146,81,53
1220,1.42,53,104,70,59
1141,2.7,58,86,88,68
1525,0.83,36,99,87,52
643,0.81,52,87,88,52
2176,1.73,56,170,52,68
1158,1.19,38,99,30,31
1723,1.92,32,159,85,68
744,1.63,42,85,33,51
2088,1.59,35,144,58,56
521,0.78,67,123,46,41
891,0.85,50,73,78,45
1330,2.55,48,174,80,69
1595,2.71,54,84,78,79
1317,1.09,68,145,53,61
2363,0.78,33,96,73,48
1747,0.63,51,73,70,51
2345,2.02,34,104,86,71
823,2.29,30,154,85,65
2368,1.43,46,132,61,66
2108,2.2,38,169,60,73
1611,2.28,38,135,45,65
1606,2.84,53,108,61,73
1389,0.66,39,97,71,42
1972,0.98,49,103,63,58
736,0.67,46,102,66,46
1128,2.67,42,119,45,59
558,2.48,58,129,42,68
2303,1.94,65,141,95,82
2289,0.71,52,141,62,65
402,1.18,56,111,64,47
1292,1.24,47,155,66,59
1068,1.9,47,160,69,67
1424,1.15,38,97,37,40
1521,0.68,32,144,83,61
536,2.33,36,96,36,43
1444,1.25,44,70,31,49
1066,1.63,59,172,85,69
1290,0.82,38,161,86,70
2059,2.51,70,160,78,90
795,1.91,56,77,98,67
1347,2.75,65,115,37,68
2026,1.74,47,93,92,74
2372,2.85,60,109,100,91
637,2.73,46,120,75,56
2237,1.94,35,169,96,75
2117,2.83,68,93,75,75
436,1.31,54,175,96,60
619,1.41,67,91,71,54
2163,0.61,67,143,93,73
1215,1.97,60,137,82,76
1505,2.3,58,77,100,75
2197,2.43,69,172,36,85
2433,0.87,38,127,36,50
1225,1.61,30,84,65,49
2400,0.94,45,77,42,52
1558,2.16,67,162,96,78
2282,0.89,52,111,49,53
732,2.76,37,108,82,67
1298,1.08,41,104,81,52
2447,1.23,39,110,90,72
1289,2.63,45,117,90,66
898,1.65,53,147,85,69
695,0.56,68,165,69,58
714,1.74,37,140,92,63
1238,0.71,40,113,86,55
1936,2.96,70,166,33,79
840,1.97,55,104,55,57
1949,1.14,36,96,91,60
2245,1.91,44,134,83,76
383,0.69,44,139,91,54
570,2.5,32,135,47,54
687,2.81,45,140,39,68
513,2.69,44,141,65,62
358,1.35,54,132,31,43
1925,1.31,62,178,89,76
1142,0.59,43,162,76,52
1827,2.13,53,149,61,74
2029,1.84,40,98,98,69
422,1.65,32,100,80,54
1736,2.77,38,133,96,78
1462,0.92,35,155,96,62
861,0.52,60,122,97,54
2465,0.68,45,143,85,72
2037,1.06,40,137,43,56
1204,0.58,46,94,45,45
694,1.76,32,82,95,60
2026,1.29,48,150,62,65
2016,0.95,53,109,42,55
1234,2.38,37,141,59,63
1401,1.01,65,156,55,62
1735,2.22,69,76,42,68
374,1.37,31,101,97,55
594,1.78,52,93,62,55
320,2.83,69,70,44,63
1338,0.59,59,180,46,57
1534,1.75,54,116,35,65
859,2.64,36,120,34,61
1409,1.97,57,105,62,60
1472,1.19,70,96,83,67
671,1.49,46,139,45,42
2327,2.2,61,111,75,83
1117,2.73,30,164,53,66
1474,0.6,56,145,34,47
1464,0.68,65,159,96,59
1392,1.31,36,158,79,62
1583,1.08,32,137,70,63
2311,1.16,59,139,84,74
1145,1.05,30,179,49,52
2291,0.99,63,82,79,64
820,0.83,67,94,64,57
670,2.83,65,164,79,80
1742,0.86,62,91,62,56
400,1.01,45,168,96,63
960,1.12,67,90,100,65
1981,2.83,40,84,39,60
542,2.39,37,136,70,59
811,2.47,30,106,69,66
1841,0.76,43,114,35,53
2414,2.59,59,95,62,85
695,1.52,50,180,45,60
911,1.16,50,150,53,51
1560,1.94,63,171,89,78
2157,2.56,67,124,40,78
1069,2.45,55,119,73,68
1722,2.72,70,104,32,69
706,2.82,43,110,67,74
2172,1.1,69,141,69,69
1803,1.56,64,80,48,61
1479,0.54,47,157,69,58
953,2.7,49,176,82,81
1481,0.89,38,77,65,50
1276,2.65,70,123,96,80
1739,1.32,62,163,49,76
1667,1.42,33,70,57,50
528,0.6,33,167,86,55
2193,1.32,45,89,32,48
1613,2.72,55,169,66,79
1370,0.56,35,103,47,43
1274,1.52,66,126,75,65
2038,0.58,51,167,34,48
1057,1.43,68,82,86,59
620,0.93,36,123,55,40
855,1.13,59,122,62,60
1143,2.69,39,121,65,62
1636,1.59,44,75,51,57
1686,1.18,35,105,46,55
967,1.97,53,94,73,57
2242,0.86,31,160,81,61
2304,1.15,69,127,51,65
2230,1.87,44,180,98,80
1045,1.09,50,124,30,43
974,2.2,47,164,59,64
2463,1.73,34,72,68,64
1365,2.43,54,97,64,60
917,2.87,65,137,98,79
2465,0.79,39,150,99,68
2447,1.34,52,107,40,62
1292,1.3,53,103,80,69
1628,0.88,39,153,92,56
1677,2.53,35,82,63,63
585,2.4,42,180,84,71
2410,1.71,50,74,49,59
986,1.84,61,129,87,69
1605,0.65,44,157,46,47
1764,1.89,31,171,63,66
1037,2.48,44,86,91,52
2258,1.93,46,126,63,69
2194,1.16,49,100,48,52
1785,2.17,35,161,95,78
2400,1.4,44,134,71,76
785,1.86,46,135,80,64
1813,1.72,55,102,100,71
2301,1.45,51,173,78,73
1687,2.3,38,162,58,69
1330,2.71,41,73,59,60
2065,0.51,51,151,54,59
967,2.83,52,124,97,78
1520,1.78,66,93,91,65
1134,2.25,43,101,67,67
1175,2.64,53,142,46,66
1301,1.67,37,116,30,51
549,2.59,55,85,47,63
2239,0.94,61,90,92,56
1918,0.9,57,163,75,55
1563,2.14,61,136,48,70
1171,2.68,51,166,79,76
1134,2.73,38,100,83,75
1218,2.11,32,178,60,60
2024,1.81,54,83,94,73
1613,1.33,68,75,75,60
2197,2.95,41,138,64,83
702,1.3,58,98,78,44
2405,2.36,32,124,63,70
1627,1.83,70,106,58,70
1438,2.02,52,128,35,56
509,1.48,52,105,30,44
1364,2.91,47,154,84,79
1115,1.93,40,145,56,62
533,2.84,65,179,41,64
1092,0.52,55,128,33,43
2207,1.93,37,156,81,77
1913,2.29,57,147,40,74
2466,2.36,47,133,81,81
634,2.76,42,112,55,58
1659,0.51,65,111,57,55
1939,0.5,69,143,95,73
1397,1.68,41,129,56,60
1514,0.57,51,131,84,53
623,2.94,31,133,100,65
2090,1.06,69,160,83,74
583,1.68,57,174,75,56
512,0.65,42,127,65,49
1958,1.81,62,71,50,57
2041,1.45,32,147,78,61
1228,0.61,63,140,63,65
1051,1.34,52,150,63,57
1717,1.48,61,153,69,71
2121,2.97,49,77,36,70
1345,1.02,57,125,81,68
2094,1.86,37,153,78,69
2192,2.97,32,105,66,74
404,2.48,59,138,91,69
1789,2.98,54,82,44,80
1782,2.92,59,108,31,59
1755,1.72,58,171,40,66
1069,2.24,59,150,46,65
2259,0.78,63,75,74,60
2327,1.6,54,88,97,65
678,2.52,46,94,90,55
1012,1.76,53,72,75,49
1672,2.26,67,174,61,82
524,2.36,57,122,48,59
2037,1.13,62,97,96,60
1037,2.69,65,95,33,68
535,1.65,36,116,54,59
482,1.03,52,77,50,43
1011,2.66,55,126,43,66
2192,1.54,43,124,51,64
2188,2.38,57,148,77,78
922,1.87,53,70,80,48
1559,1.45,36,109,40,46
1450,2.52,65,92,88,74
1048,1.96,68,169,43,69
809,1.48,44,123,36,47
1875,0.77,32,111,98,59
2123,2.74,31,149,87,80
1084,0.59,36,119,69,48
436,2.66,45,73,54,51
2434,1.4,50,77,71,66
2077,2.1,38,105,73,62
1522,2.81,41,79,34,61
1633,0.88,58,99,57,47
2077,1.92,53,169,89,74
1604,2.41,62,85,50,62
1063,2.39,43,99,78,65
1001,1.81,47,133,85,66
451,2.06,34,177,86,60
1625,2.39,44,143,90,69
1601,2.6,36,80,67,70
2011,2.4,54,103,31,65
1331,1.39,43,149,32,53
1106,2.99,69,124,72,78
534,1.59,65,152,64,56
860,0.56,64,177,69,64
1625,1.41,53,73,87,64
337,0.82,44,118,63,43
1459,0.8,40,113,54,49
720,1.2,53,100,85,54
1542,0.63,40,117,61,58
647,2.22,46,168,51,64
2131,0.68,35,167,94,70
1869,1.01,50,95,50,54
2218,0.73,37,172,50,60
2201,0.66,44,139,57,68
1697,1.17,61,166,48,62
2124,1.93,39,180,43,71
1528,2.91,57,160,53,87
704,2.69,44,81,49,62
2021,2.69,41,114,61,74
1520,0.94,47,77,81,47
414,1.16,66,78,94,65
1976,0.69,53,70,81,55
364,2.45,66,74,87,63
1599,0.67,58,140,39,59
1124,1.89,39,151,99,68
1715,1.12,43,123,44,55
1268,1.11,45,173,76,63
668,2.98,66,93,39,60
532,2.39,40,95,50,55
1206,2.59,55,79,48,58
1220,1.93,69,130,97,68
988,2.68,48,109,51,65
476,2.11,47,113,92,68
1334,2.87,59,81,67,65
1769,1.2,61,91,44,53
929,1.99,52,96,99,65
463,2.23,41,136,73,60
2400,1.48,42,151,59,59
1123,2.7,50,138,53,66
355,2.95,50,83,75,71
417,1.73,58,94,33,54
1097,1.48,58,121,35,62
1079,1.68,56,164,67,69
1738,2.63,58,154,55,73
2193,2.11,44,128,48,69
1007,0.61,41,107,31,43
1403,1.86,70,89,97,69
321,0.54,48,147,98,44
1800,2.45,41,89,76,73
1142,1.32,52,125,58,54
2060,1.68,34,170,93,78
1416,2.5,55,179,41,64
491,0.62,39,99,40,33
1318,0.9,51,176,37,57
1426,1.49,68,110,89,71
695,1.07,52,153,55,57
1318,1.34,40,140,61,57
866,3.0,57,132,68,73
530,2.56,60,138,33,62
1173,2.71,37,164,73,74
539,2.84,68,98,64,69
389,1.35,57,148,80,53
756,1.24,45,158,80,68
653,1.09,60,146,58,54
1304,2.58,70,113,65,72
1656,2.2,45,157,89,75
738,1.09,34,148,44,48
1698,1.44,64,157,80,65
644,1.77,54,159,79,62
956,1.82,42,152,84,55
2477,2.72,58,126,41,74
2488,1.45,56,93,79,70
1416,2.77,69,88,91,80
925,1.6,46,175,34,56
583,2.37,66,86,56,60
2279,2.83,67,138,38,70
1978,2.77,58,130,64,79
522,0.64,63,73,42,45
1043,1.01,59,91,73,56
762,1.69,60,143,75,60
1868,1.58,51,154,97,76
2005,2.1,54,158,82,85
1463,2.86,33,75,30,59
2036,0.78,64,99,40,58
1346,1.63,70,162,79,69
964,0.98,38,144,38,45
1656,2.74,55,80,67,69
1314,2.91,56,117,42,77
2432,1.7,56,115,34,60
1354,0.76,47,96,54,50
2064,2.46,59,88,39,70
2213,2.24,60,155,34,76
662,1.39,32,161,51,50
1712,2.72,58,128,71,75
967,2.94,36,137,49,74
2180,1.89,47,170,57,72
1694,1.91,45,123,50,60
398,1.24,61,152,40,56
2394,1.96,67,86,98,79
721,1.6,54,119,66,50
1803,1.26,61,109,78,70
361,0.67,48,169,98,55
1432,1.13,32,156,62,55
2002,0.99,64,161,74,83
897,1.86,58,80,37,50
691,2.0,40,83,35,47
1375,2.02,35,82,44,57
1612,1.47,48,157,44,57
2329,1.55,66,149,38,72
1109,2.59,56,97,90,75
1705,1.69,34,163,85,76
1459,2.97,55,113,34,70
1831,1.6,64,174,55,66
1685,2.12,48,132,86,75
1180,0.63,46,172,64,49
1899,2.13,64,175,39,80
553,2.63,42,130,50,65
2367,2.86,43,160,41,79
1468,2.99,59,86,38,67
1531,1.21,46,119,45,54
465,1.94,66,95,83,61
1873,1.63,44,76,52,61
916,1.91,47,168,68,64
1925,0.89,43,148,51,69
802,2.64,43,85,84,64
1212,2.77,62,154,60,81
2426,1.62,67,86,76,63
884,1.2,40,178,56,53
2258,0.85,40,159,77,71
695,2.21,55,104,68,62
1931,1.28,32,153,50,60
2180,2.77,54,153,44,83
701,2.18,46,92,74,69
1274,2.11,51,138,48,57
523,1.9,58,78,82,62
817,0.61,55,156,84,55
535,2.83,63,87,78,70
415,2.07,55,162,90,66
525,2.99,38,144,89,73
481,1.84,69,176,53,67
1641,2.28,40,117,68,63
509,0.64,36,141,90,48
1715,2.08,59,160,52,70
2443,2.41,31,135,68,66
1193,2.45,59,92,40,63
2181,2.43,33,154,71,83
1409,1.07,43,79,54,42
2326,2.94,42,107,63,79
693,2.99,54,128,51,68
1143,0.69,42,137,31,41
1824,2.84,42,154,80,90
903,1.22,66,170,45,65
881,2.22,35,112,40,59
2342,1.35,55,81,98,70
2239,2.92,43,122,91,75
432,0.75,37,179,48,47
1275,1.74,53,83,58,56
2113,1.57,51,121,71,73
1843,1.32,69,153,52,64
1657,2.11,68,180,89,89
338,0.83,50,141,47,42
1616,2.29,55,160,84,81
461,2.95,39,170,47,61
2209,2.51,42,130,56,73
1427,2.65,43,110,30,54
1958,1.4,38,90,43,54
2263,1.31,36,117,88,62
1357,1.79,68,125,62,69
1266,0.61,60,104,65,56
1189,2.86,45,113,68,69
2460,0.86,37,108,74,58
2370,2.76,44,84,54,73
1966,0.71,54,180,44,66
1741,2.56,67,81,49,67
1367,0.88,70,167,63,62
427,0.6,44,77,87,37
457,2.3,54,170,89,72
1126,1.2,36,163,59,61
2190,2.29,55,136,42,79
811,1.89,37,163,96,68
2392,0.77,47,162,74,61
742,2.83,50,70,69,59
2026,1.63,45,149,67,75
2306,2.34,32,111,76,76
1995,1.75,30,100,58,54
566,2.01,42,143,63,68
1137,1.26,61,99,40,46
788,1.0,41,112,49,43
1001,1.86,60,95,49,59
986,1.6,70,81,85,61
1295,1.48,31,173,52,57
656,2.18,70,128,54,63
1171,2.23,37,138,62,68
2273,0.61,54,142,60,72
851,1.35,34,80,30,41
2110,1.53,31,116,83,62
622,0.74,67,92,45,45
382,1.09,68,150,88,70
561,0.63,32,112,95,52
1083,2.99,67,146,32,77
1523,2.34,51,150,44,72
1213,0.72,69,156,61,64
1243,0.55,62,108,79,55
1618,2.3,61,142,89,85
